CarTravelID;Departure nodeID;Arrival nodeID;Departure time;Arrival time
73722;7514336;7515201;369;378
84992;7515201;7514745;1062;1079
96864;7514336;7515201;391;400
120151;7514250;7515201;325;339
121333;7514250;7515201;350;364
121339;7514250;7515201;370;384
121343;7514250;7515201;382;396
121347;7514105;7515201;408;437
121350;7514153;7515201;422;453
121355;7514250;7515201;356;370
121364;7514250;7515201;371;385
121371;7514250;7515201;379;393
121380;7514250;7515201;394;408
121393;7514250;7515201;422;436
121397;7514250;7515201;359;373
121401;7514250;7515201;367;381
121405;7514250;7515201;384;398
121409;7514250;7515201;392;406
121767;7514153;7515201;449;480
121807;7514250;7515201;375;389
121833;7514153;7515201;452;483
121864;7514250;7515201;617;631
121888;7514250;7515201;352;366
121900;7514105;7515201;373;402
122604;7514105;7515201;407;436
122657;7514105;7515201;630;659
122658;7514153;7515201;639;670
122659;7514105;7515201;650;679
122660;7514153;7515201;659;690
122664;7514105;7515201;400;429
122679;7514153;7515201;619;650
122682;7514250;7515201;451;465
123320;7514250;7515201;687;701
123345;7515201;7514250;308;325
125411;7515201;7514105;341;373
127185;7514105;7515201;835;864
127188;7514153;7515201;828;859
128072;7514153;7515201;765;796
128075;7514153;7515201;756;787
128137;7514153;7515201;758;789
128143;7514153;7515201;749;780
129195;7514250;7515201;782;796
129201;7514250;7515201;773;787
129416;7514250;7515201;1074;1088
129544;7514153;7515201;1052;1083
129546;7514105;7515201;1063;1092
129548;7514153;7515201;1089;1120
133336;7514153;7515201;1231;1262
135128;7515201;7514745;1011;1028
135138;7514250;7515201;340;354
136562;7514250;7515201;657;671
136563;7514250;7515201;667;681
136628;7514153;7515201;387;418
137348;7514250;7515201;460;474
138043;7514153;7515201;761;792
138052;7514105;7515201;772;801
138053;7515201;7514250;323;340
143097;7514105;7515201;767;796
143100;7514105;7515201;758;787
143143;7514105;7515201;760;789
143149;7514105;7515201;751;780
148262;7514250;7515201;1250;1264
149971;7515201;7514745;1018;1035
151182;7514250;7515201;677;691
151811;7514153;7515201;719;750
152365;7515201;7514250;335;352
155132;7514105;7515201;867;896
155134;7514153;7515201;873;904
158097;7514250;7515201;1119;1133
164903;7514153;7515201;308;339
166085;7514153;7515201;333;364
166091;7514153;7515201;353;384
166093;7514153;7515201;365;396
166100;7514153;7515201;339;370
166105;7514250;7515201;386;400
166108;7514153;7515201;354;385
166113;7514153;7515201;362;393
166117;7514153;7515201;377;408
166126;7514153;7515201;405;436
166130;7514153;7515201;342;373
166132;7514153;7515201;350;381
166136;7514153;7515201;367;398
166138;7514153;7515201;375;406
166415;7514336;7515201;480;489
166416;7514153;7515201;358;389
166431;7514153;7515201;335;366
166435;7514153;7515201;343;374
166439;7514153;7515201;360;391
166443;7514153;7515201;368;399
166461;7514153;7515201;346;377
166511;7514153;7515201;347;378
166534;7514153;7515201;370;401
166548;7514153;7515201;398;429
166564;7514250;7515201;462;476
168275;7514105;7515201;730;759
168283;7514105;7515201;710;739
168284;7514153;7515201;741;772
168772;7515201;7514153;274;308
171960;7515201;7514250;339;356
189760;7514105;7515201;322;351
190871;7514105;7515201;355;384
190873;7514105;7515201;367;396
190881;7514105;7515201;341;370
190886;7514105;7515201;356;385
190891;7514105;7515201;364;393
190895;7514250;7515201;406;420
190898;7514105;7515201;379;408
190902;7514250;7515201;431;445
190909;7514105;7515201;344;373
190913;7514105;7515201;352;381
190915;7514105;7515201;369;398
190919;7514105;7515201;377;406
191144;7514105;7515201;360;389
191158;7514105;7515201;345;374
191162;7514105;7515201;362;391
191166;7514105;7515201;370;399
191174;7514105;7515201;348;377
191214;7514105;7515201;349;378
191242;7514105;7515201;372;401
192186;7515201;7514105;290;322
194240;7514105;7515201;752;781
195952;7514105;7515201;882;911
203260;7515201;7514745;990;1007
212063;7514153;7515201;338;369
214516;7515201;7514153;304;338
250509;7515201;7514105;320;352
275576;7515201;7514745;1017;1034
276666;7514153;7515201;369;400
278755;7515201;7514153;335;369
293546;7515201;7514105;345;377
298270;7515201;7514745;672;689
298271;7514745;7515201;782;796
298279;7514745;7515201;773;787
298348;7515201;7514334;672;695
298349;7514334;7515201;776;796
298357;7514334;7515201;767;787
300463;7515201;7514158;672;708
300464;7514158;7515201;763;796
300468;7514158;7515201;754;787
300484;7514158;7515201;756;789
300492;7514158;7515201;747;780
307066;7515201;7514158;683;719
307959;7515201;7514745;683;700
308043;7515201;7514334;683;706
320158;7515201;7514334;1113;1136
320644;7515201;7514158;1113;1149
377206;7515201;7514745;1045;1062
1775456;7515201;7514336;784;796
1778974;7515201;7514336;794;806
1781535;7515201;7514336;1173;1185
1781703;7515201;7514336;804;816
1784827;7515201;7514336;814;826
1787044;7515201;7514336;824;836
1791272;7515201;7514336;744;756
1794807;7515201;7514336;1429;1441
1794809;7515201;7514158;1429;1465
1794811;7515201;7514250;1429;1446
1794814;7515201;7514336;754;766
1797953;7515201;7514336;764;776
1800909;7515201;7514105;1069;1101
1800987;7515201;7514153;1069;1103
1801038;7514250;7515201;458;472
1809649;7515201;7514105;493;525
1823140;7515201;7514105;1227;1259
1823146;7514153;7515201;429;460
1824956;7515201;7514336;774;786
1827766;7514336;7515201;1095;1104
1828623;7515201;7514105;283;315
1843680;7514250;7515201;537;551
1844377;7515201;7514153;422;456
1868723;7515201;7514105;1034;1066
1870478;7515201;7514153;1183;1217
1872018;7515201;7514158;679;715
1872071;7515201;7514250;679;696
1872465;7515201;7514105;679;711
1872702;7515201;7514153;679;713
1872901;7515201;7514745;679;696
1872985;7515201;7514334;679;702
1873054;7515201;7514153;348;382
1873784;7515201;7514153;467;501
1876507;7515201;7514336;690;702
1876750;7515201;7514158;690;726
1876803;7515201;7514250;690;707
1877219;7515201;7514105;690;722
1877456;7515201;7514153;690;724
1877665;7515201;7514745;690;707
1877749;7515201;7514334;690;713
1877818;7515201;7514105;478;510
1893821;7515201;7514153;1093;1127
1893925;7514250;7515201;1325;1339
1894093;7515201;7514153;1209;1243
1899946;7515201;7514153;1123;1157
1900097;7515201;7514153;1239;1273
1907401;7514250;7515201;1030;1044
1909187;7515201;7514158;1312;1348
1909192;7515201;7514250;1312;1329
1909235;7515201;7514105;1312;1344
1909251;7515201;7514153;1312;1346
1909277;7514105;7515201;415;444
1911173;7514250;7515201;429;443
1920098;7514336;7515201;490;499
1952107;7515201;7514336;966;978
1953202;7514105;7515201;460;489
1956246;7515201;7514250;301;318
1961128;7515201;7514105;792;824
1961283;7515201;7514153;792;826
1965489;7515201;7514105;1039;1071
1965580;7515201;7514153;1039;1073
1965648;7515201;7514336;1052;1064
1965888;7515201;7514250;1052;1069
1965964;7515201;7514105;1052;1084
1966036;7515201;7514153;1052;1086
1966104;7515201;7514745;1052;1069
1970484;7515201;7514250;316;333
1984366;7515201;7514105;974;1006
1985377;7514105;7515201;384;413
1986286;7514250;7515201;449;463
1990437;7515201;7514153;267;301
1990620;7515201;7514250;551;568
1995350;7514153;7515201;396;427
1996882;7514250;7515201;409;423
2006356;7515201;7514250;950;967
2008186;7515201;7514158;1120;1156
2008239;7515201;7514105;1120;1152
2008367;7515201;7514153;1120;1154
2013395;7515201;7514250;363;380
2023684;7514105;7515201;412;441
2026084;7515201;7514153;297;331
2030859;7515201;7514336;541;553
2030981;7515201;7514250;541;558
2031151;7515201;7514105;541;573
2031294;7515201;7514153;541;575
2044305;7515201;7514336;551;563
2044598;7515201;7514105;551;583
2052778;7515201;7514105;313;345
2068871;7515201;7514153;328;362
2077258;7515201;7514105;604;636
2080559;7515201;7514336;792;804
2106881;7515201;7514250;997;1014
2106938;7515201;7514745;997;1014
2113945;7515201;7514336;1120;1132
2114173;7515201;7514250;1120;1137
2114475;7515201;7514334;1120;1143
2118412;7515201;7514250;1007;1024
2122508;7515201;7514745;1267;1284
2199097;7514336;7515201;1110;1119
2199123;7514336;7515201;1480;1489
2199154;7514336;7515201;1420;1429
2199247;7514336;7515201;1274;1283
2199294;7514250;7515201;1370;1384
2199296;7514250;7515201;1489;1503
2199325;7514153;7515201;781;812
2199347;7514105;7515201;792;821
2199453;7514250;7515201;1444;1458
2199482;7515201;7514153;1359;1393
2199666;7514105;7515201;440;469
